Curve Name,Curve Length (um),Average Curvature (um-1),Curvature Std (um-1),X-Coordinate (um),Y-Coordinate (um),Point Curvature (um-1),Point Curvature Sign,Red Intensity,Green Intensity,Blue Intensity,,radius in nm,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.023939441,0.157549652,9.872746556,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.023955288,0.157570354,9.558586661,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.023971143,0.157591055,9.245296659,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.023987005,0.157611756,8.932829478,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024002873,0.157632455,8.62113831,1,91,91,91,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024018748,0.157653152,8.310176719,1,91,91,91,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024034629,0.157673848,7.999898662,1,91,91,91,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024050515,0.157694542,7.690257465,1,91,91,91,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024066406,0.157715234,7.381207586,1,91,91,91,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024082302,0.157735924,7.072702799,1,91,91,91,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024098202,0.157756611,6.764697258,1,91,91,91,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024114106,0.157777296,6.45714535,1,91,91,91,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024130013,0.157797977,6.150001663,1,91,91,91,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024145922,0.157818656,5.843220213,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024161835,0.157839331,5.536755919,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024177749,0.157860002,5.230563126,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024193665,0.15788067,4.924596279,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024209581,0.157901334,4.618810008,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024225499,0.157921993,4.313159196,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024241417,0.157942648,4.007597899,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024257335,0.157963299,3.702081144,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024273252,0.157983944,3.396563121,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024289168,0.158004585,3.090998195,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024305083,0.15802522,2.785340822,1,122,122,122,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024320996,0.15804585,2.47954548,1,122,122,122,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024336907,0.158066474,2.173565909,1,122,122,122,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024352815,0.158087092,1.867356572,1,122,122,122,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024368719,0.158107703,1.560871196,1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024384621,0.158128309,1.254063427,1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024400518,0.158148908,0.946886943,1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024416411,0.1581695,0.639295475,1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024432299,0.158190085,0.331241769,1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024448181,0.158210663,0.022679371,1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024464058,0.158231233,0.286439209,-1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024479929,0.158251796,0.596161434,-1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024495793,0.158272351,0.906534871,-1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02451165,0.158292898,1.217607238,-1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.0245275,0.158313436,1.529427186,-1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024543342,0.158333966,1.842042804,-1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024559175,0.158354488,2.155503116,-1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024575,0.158375,2.469857404,-1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024590816,0.158395503,2.20557613,-1,98,98,98,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024606622,0.158415997,1.940806485,-1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024622419,0.15843648,1.675492846,-1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024638206,0.158456952,1.409579283,-1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024653983,0.158477413,1.143009902,-1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024669749,0.158497861,0.875728578,-1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024685506,0.158518298,0.607677636,-1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024701251,0.158538721,0.338800303,-1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024716986,0.15855913,0.069038328,-1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02473271,0.158579525,0.201666938,1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024748422,0.158599905,0.473374397,1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024764123,0.15862027,0.746143191,1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024779812,0.158640618,1.020034221,1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024795489,0.15866095,1.295107753,1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024811154,0.158681265,1.571425616,1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024826807,0.158701563,1.849050278,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024842447,0.158721841,2.128044541,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024858074,0.158742101,2.40847174,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024873688,0.158762342,2.690397172,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024889289,0.158782562,2.97388558,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024904877,0.158802762,3.259003531,1,123,123,123,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02492045,0.158822941,3.545818439,1,123,123,123,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02493601,0.158843098,3.834398306,1,123,123,123,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024951556,0.158863232,4.124811785,1,123,123,123,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024967088,0.158883344,4.417129695,1,123,123,123,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024982605,0.158903432,4.711422639,1,123,123,123,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.024998107,0.158923497,5.007763212,1,123,123,123,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025013595,0.158943536,5.306225087,1,123,123,123,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025029067,0.158963551,5.606882677,1,123,123,123,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025044524,0.15898354,5.909811426,1,123,123,123,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025059965,0.159003502,6.215089202,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025075391,0.159023437,6.522793758,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.0250908,0.159043346,6.833005428,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025106193,0.159063226,7.145805084,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02512157,0.159083077,7.46127553,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02513693,0.159102899,7.779501028,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025152273,0.159122692,8.10056737,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025167599,0.159142454,8.424561484,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025182908,0.159162185,8.75157306,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025198199,0.159181885,9.081692355,1,113,113,113,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025213473,0.159201552,9.415012185,1,106,106,106,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025228729,0.159221188,9.751626923,1,106,106,106,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025243966,0.15924079,10.09163306,1,106,106,106,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025259185,0.159260358,10.43512839,1,106,106,106,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025274385,0.159279891,10.7822138,1,106,106,106,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025289567,0.15929939,11.13299138,1,106,106,106,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02530473,0.159318854,11.48756588,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025319873,0.159338281,11.84604425,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025334997,0.159357672,12.20853576,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025350101,0.159377026,12.57515154,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025365186,0.159396341,12.94600634,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02538025,0.159415619,13.3212163,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025395294,0.159434857,13.70090095,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025410317,0.159454057,14.08518233,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02542532,0.159473216,14.47418547,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025440302,0.159492334,14.86803763,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025455262,0.159511411,15.26687019,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025470201,0.159530447,15.67081671,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025485119,0.15954944,16.08001445,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025500014,0.15956839,16.49460399,1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025514888,0.159587297,16.91472927,1,88,88,88,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02552974,0.159606159,17.34053727,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025544569,0.159624977,17.77217984,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025559375,0.15964375,18.20981134,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025574158,0.159662477,18.6535909,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025588919,0.159681158,19.10368136,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025603656,0.159699791,19.56024999,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025618369,0.159718378,20.02346774,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025633059,0.159736916,20.49351101,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025647725,0.159755405,20.97055995,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025662366,0.159773846,21.45480001,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025676984,0.159792236,21.94642153,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025691576,0.159810577,22.44561989,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025706144,0.159828866,22.9525953,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025720687,0.159847104,23.46755457,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025735204,0.159865289,23.9907089,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025749696,0.159883422,24.5222762,1,92,92,92,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025764163,0.159901502,25.06248014,1,134,134,134,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025778603,0.159919528,25.61155084,1,134,134,134,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025793018,0.1599375,26.16972426,1,134,134,134,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025807406,0.159955417,26.7372441,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025821767,0.159973278,27.31436007,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025836102,0.159991083,27.90132963,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02585041,0.160008832,28.49841763,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02586469,0.160026523,29.10589654,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025878944,0.160044157,29.72404636,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025893169,0.160061732,30.35315654,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025907367,0.160079248,30.99352372,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025921537,0.160096705,31.64545442,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025935678,0.160114101,32.30926396,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025949791,0.160131437,32.98527742,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025963876,0.160148712,33.67382907,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025977931,0.160165925,34.37526455,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.025991957,0.160183076,35.08993909,1,119,119,119,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026005954,0.160200163,35.81821954,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026019922,0.160217187,36.56048411,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02603386,0.160234148,37.3171228,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026047767,0.160251043,38.08853735,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026061645,0.160267873,38.87514357,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026075492,0.160284637,39.67736904,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026089309,0.160301335,40.49565611,1,105,105,105,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026103094,0.160317966,41.33046101,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026116849,0.16033453,42.18225503,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026130573,0.160351025,43.05152407,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026144264,0.160367452,43.93877125,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026157925,0.16038381,44.84451517,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026171553,0.160400097,45.76929235,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026185149,0.160416315,46.71365714,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026198713,0.160432461,47.67818245,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026212245,0.160448536,48.66346004,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026225743,0.160464539,49.67010317,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026239209,0.160480469,50.69874447,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026252641,0.160496326,51.75003951,1,100,100,100,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026266041,0.160512109,52.82466607,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026279406,0.160527817,53.92332584,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026292738,0.160543451,55.04674419,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026306035,0.160559009,56.19567342,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026319298,0.160574491,57.37089125,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026332527,0.160589896,58.57320383,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026345721,0.160605225,59.8034461,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026358881,0.160620475,61.06248305,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026372005,0.160635647,62.35121034,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026385094,0.16065074,63.67055791,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026398147,0.160665753,65.021488,1,116,116,116,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026411164,0.160680686,66.40499959,1,111,111,111,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026424146,0.160695539,67.82212829,1,111,111,111,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026437091,0.16071031,69.27394868,1,111,111,111,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02645,0.160725,70.76157466,1,111,111,111,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026462872,0.160739607,71.04882946,1,111,111,111,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026475709,0.160754133,71.32418184,1,111,111,111,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026488509,0.160768578,71.58726047,1,111,111,111,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026501274,0.160782944,71.83769016,1,111,111,111,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026514004,0.16079723,72.07509768,1,111,111,111,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.0265267,0.160811438,72.29910698,1,129,129,129,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026539362,0.160825569,72.50934476,1,129,129,129,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.02655199,0.160839624,72.70543515,1,129,129,129,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026564585,0.160853603,72.88700624,1,129,129,129,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026577147,0.160867508,73.05368431,1,129,129,129,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026589676,0.160881338,73.2051001,1,129,129,129,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026602174,0.160895096,73.34088359,1,129,129,129,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026614641,0.160908781,73.46067006,1,129,129,129,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026627076,0.160922396,73.56409465,1,129,129,129,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026639481,0.16093594,73.65079907,1,129,129,129,,10.42088902,,,,
CURVE 1,0.164809199,95.96110252,128.1603138,0.026651855,0.160949414,73.72042561,1,129,129,129,,10.42088902,,,,
